MEDCOD,MEFCOD,MEDNOM,MEDPRES,MEDCNC,MEDTIP,MEDPET,MEDFF,MEDEST,MEDESTVTA,MEDFACTPER,MEDTRANAC,MEDTRALOC,MEDCOMP,MEDPS,MEDCS,MEDHI,MEDACT,MEDINDVCTO,PRDPREADQ,PRDPREDIST,PRDPREOPE,PRDINDACT,PRDSTKMIN,PRDSTKMAX,PRDPTOREP,PRDSIT,PRDADI,PRDFECHULT,MEDREGSAN,PREADQ_DO,PREDIS_DO,PREOPE_DO,PRDTIPOMED,MEDNOMABR,MEDNARCOT,MNARCOT,TIPONC,TCATALOGO,CODIGO_SIG,ESTADO,FECULTPREC,FECHAVRS,PRDSTKPROM,_NullFlags
19400,,CALDO UREA,500 g,,I,_,SOLUCI,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,S,,,,,,358600100242,C,2019-08-16,,0,b'\x00'
19404,,LEVETIRACETAM,,1 g,M,P,TABLET,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,580500130002,C,2019-08-16,,0,b'\x00'
19406,,LIDOCAINA CLORHIDRATO,60 g,10 g/100 g,M,_,AEROSO,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,580100210058,C,2019-08-16,,0,b'\x00'
19417,,DARUNAVIR,,300 mg,M,P,TABLET,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,S/REGISTRO,0.0,0.0,0.0,X,,,,,,582400340001,C,2019-08-16,,0,b'\x00'
19418,,SENSOR BIS PARA EQUIPO DE ANESTESIA,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,493700210081,C,2019-08-16,,0,b'\x00'
19421,,"CATETER ENDOVENOSO PERIFERICO N§ 18 G X 1 1/4""",,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.56,0.63,0.7,,0,0,0,1,N,2022-06-14 15:07:33.999000,SIN_REG_SAN,0.0,0.0,0.0,X,,,,,1,495700210006,C,2019-09-01,,0,b'\x00'
19427,,HIPROMELOSA,1.5 mL,20 mg/mL,M,_,SOLUCI,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,584400170015,C,2019-08-16,,0,b'\x00'
19443,,BUPRENORFINA( PARCHE TRANSDERMICO),,35 ug/H (20 mg como sal),M,P,PARCHE,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,586900100002,C,2019-08-16,,0,b'\x00'
19450,,RETINOL PALMITATO,10 mL,100000 UI,M,_,SUSPEN,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,585200190009,C,2019-08-16,,0,b'\x00'
19462,,SUTURA ACIDO POLIGLICOLICO 3/0 C/A 1/2 CIRCULO REDONDA  30 mm x 70 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701350423,C,2019-08-16,,0,b'\x00'
19464,,SULFACETAMIDA (SOLUCION OFTALMICA),10 mL,100 mg/mL,M,_,SOLUCI,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,584400660004,C,2019-08-16,,0,b'\x00'
19465,,YODO POVIDONA,60 mL,7.5 g/100 mL,M,P,SOLUCI,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,583600190090,C,2019-08-16,,0,b'\x00'
19466,,GELATINA SUCCINALADA,500 mL,3.5 g/100 mL,M,P,INYECT,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,582900060005,C,2019-08-16,,0,b'\x00'
19479,,TUBERCULINA - PPD,,15 UI/1.5 mL,M,_,INYECT,E,,,,,,_,_,_,1,,20.53187,23.098354,25.664,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,1,584100010003,C,2022-07-01,,0,b'\x00'
19492,,MANDILON DESCARTABLE TALLA M,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,2.49,2.80125,3.11,,0,0,0,1,N,2022-06-14 15:07:33.999000,SIN_REG_SAN,0.0,0.0,0.0,X,,,,,1,495500010720,C,2022-06-01,,0,b'\x00'
19507,,PUNZON PERFORADOR PARA CONEXIàN A FRASCO,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700741803,C,2019-08-16,,0,b'\x00'
19512,,FRASCO DE POLIETIRENO X 100 mL TAPA ROSCA PARA ORINA,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,N-01439,0.0,0.0,0.0,X,,,,,,512000150353,C,2019-08-16,,0,b'\x00'
19515,,RACECADOTRILO,3 g,30 mg,M,_,POLVO,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,583800940003,C,2019-08-16,,0,b'\x00'
19516,,RACECADOTRILO,g,10 mg,M,_,POLVO,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,583800940004,C,2019-08-16,,0,b'\x00'
19522,,APOSITO HIDROCELULAR DE POLIURETANO ADHESIVO ESTERIL 10 cm X 10 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701410113,C,2019-08-16,,0,b'\x00'
19524,,AGAR BASE NEISSERIA (GC),500 g,,I,_,SOLUCI,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,358600100500,C,2019-08-16,,0,b'\x00'
19527,,ADHESIVO FOTOCURABLE PARA RESINA AGENTE ENLACE,5 mL,,I,_,SOLUCI,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,492900490004,C,2019-08-16,,0,b'\x00'
19530,,CALDO EC,500 g,,I,_,SOLUCI,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,S,,,,,,358600100181,C,2019-08-16,,0,b'\x00'
19532,,GLICEROL,6 g,1 g/100 g,M,_,GEL,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,S. REGISTRO,0.0,0.0,0.0,X,,,,,,586600220011,C,2019-08-16,,0,b'\x00'
19539,,ANTICUERPO ANTI DENGUE IgG (MET ELISA),192 DET,,I,_,KIT,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,358600091677,C,2019-08-16,,0,b'\x00'
19540,,ANTICUERPO ANTI DENGUE IgM (MET ELISA),192 DET,,I,_,KIT,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,358600091681,C,2019-08-16,,0,b'\x00'
19541,,VASELINA SOLIDA,1 Kg,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701420015,C,2019-08-16,,0,b'\x00'
19542,,HORMONA GONADOTROFINA CORIONICA (HCG) SUB UNIDAD BETA CUANTITATIVA,96 DET,,I,_,KIT,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,351100020413,C,2019-08-16,,0,b'\x00'
19543,,AGAR BILIS ESCULINA,500 g,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,358600100012,C,2019-08-16,,0,b'\x00'
19544,,SUTURA ABSORBIBLE CATGUT CROMICO 5/0 C/A 1/2 CIRCULO REDONDA 35 mm X 70 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,N-01123-IMM,0.0,0.0,0.0,X,,,,,,495700570308,C,2019-08-16,,0,b'\x00'
19545,,SUTURA SEDA NEGRA TRENZADA 3/0 S/A X 75 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,N-01123-IMM,0.0,0.0,0.0,X,,,,,,495700580523,C,2019-08-16,,0,b'\x00'
19567,,CATETER TORAXICO C/GUIA SILICONA N§ 14,,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700190726,C,2019-08-16,,0,b'\x00'
19582,,ANTIGENO BRUCELLAS ABORTUS PARA PRUEBA EN TUBO X 5 mL,160 DET,,I,_,SOLUCI,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,35860030006,C,2019-08-16,,0,b'\x00'
19636,,CATETER UMBILICAL VENOSO 5.0 FR,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700190422,C,2019-08-16,,0,b'\x00'
19643,,REACTIVO PARA ANTIGENO DE ROTAVIRUS (MET. INMUNOCROMATOGRAFIA),25 DET,,I,_,KIT,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,358600093286,C,2019-08-16,,0,b'\x00'
19659,,RECARGA DE GRAPADOR ENDOSCOPICO VASCULAR,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,493700160242,C,2019-08-16,,0,b'\x00'
19661,,SONDA DE GASTROTOMIA N§ 16 FR,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700550072,C,2019-08-16,,0,b'\x00'
19676,,ATAZANAVIR,,300 mg,M,P,TABLET,E,,,,,,_,_,_,1,,1.7979,2.022638,2.24,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,582400280003,C,2022-07-01,,0,b'\x00'
19677,,COMPRESA DE GASA QUIRURGICA 15 cm X 50 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,5.4,6.075,6.75,,0,0,0,1,N,2022-06-14 15:07:33.999000,EN-03738,0.0,0.0,0.0,X,,,,,,495700741559,C,2019-11-01,,0,b'\x00'
19679,,SONDA TRANSPILORICA CON MANDRIL Y LASTRE N§ 10 F,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701150004,C,2019-08-16,,0,b'\x00'
19686,,TUBO ENDOTRAQUEAL ANILLADO N§ 7 CON CUFF,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700630234,C,2019-08-16,,0,b'\x00'
19701,,ARTESUNATO,,60 mg,M,_,INYECT,E,1,,,,,_,_,_,1,,0.18275,0.205594,0.23,,0,0,0,1,N,2022-06-14 15:07:33.999000,SIN/REG,0.0,0.0,0.0,X,,,,,,582100060006,C,2021-12-23,,0,b'\x00'
19718,,"CATETER ENDOVENOSO PERIFERICO N§ 22 G X 1"" CON DISPOSITIVO DE BIOSEGURIDAD",,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700210099,C,2019-08-16,,0,b'\x00'
19719,,"CATETER ENDOVENOSO PERIFERICO N§ 24 G X 3/4"" CON DISPOSITIVO DE BIOSEGURIDAD",,,I,_,UNIDAD,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700210100,C,2019-08-16,,0,b'\x00'
19723,,SALBUTAMOL (COMO SULFATO),10 mL,5 mg/mL,M,P,SOLUCI,_,,,,,,_,_,_,1,,2.9,3.26,3.6,,0,0,0,1,N,2022-06-14 15:07:33.999000,EE-02643,0.0,0.0,0.0,X,,,,,1,585000490027,C,2019-08-16,,0,b'\x00'
19727,,NIFURTIMOX,,120 mg,M,_,TABLET,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,SIN/REG,0.0,0.0,0.0,X,,,,,,582200030001,C,2019-08-16,,0,b'\x00'
19765,,OSELTAMIVIR,30 g,12 mg/mL,M,_,SUSPEN,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,582400150002,C,2019-08-16,,0,b'\x00'
19801,,VACUNA CONTRA LA INFLUENZA HSUR - PEDIATRICO,1 DOSIS,,M,_,INYECT,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,584300230006,C,2019-08-16,,0,b'\x00'
19803,,MASCARILLA DE BIOSEGURIDAD DESCARTABLE (N149),,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700410142,C,2019-08-16,,0,b'\x00'
19804,,AGUJA PARA BIOPSIA RENAL DESCARTABLE 16 G X 15 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701540063,C,2019-08-16,,0,b'\x00'
19814,,ALCOHOL ETILICO,895 mL,70 mg,M,_,GEL,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,,I,2019-08-16,,0,b'\x00'
19815,,LENTES PROTECTORES ANTIEMPA¥ABLES TRANSPARENTES,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,,C,2019-08-16,,0,b'\x00'
19816,,JERINGA DESCARTABLE CON PICO EXCENTRICO SIN ROSCA 20 mL,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700350305,C,2019-08-16,,0,b'\x00'
19818,,EQUIPO PARA BOMBA DE INFUSION RADIOPACA CON CASETERA Y CONECTOR,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701290084,C,2019-08-16,,0,b'\x00'
19820,,PLACA DE RECONSTRUCCION MANDIBULAR 16 AGUJEROS 2.7 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900220359,C,2019-08-16,,0,b'\x00'
19840,,BOLSA DE COLOSTOMIA PEDIATRICO,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700910024,C,2019-08-16,,0,b'\x00'
19843,,CLAVO KIRSCHNER 1.6 mm X 300 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900290085,C,2019-08-16,,0,b'\x00'
19845,,TORNILLO DE TITANIO 2.0 mm X 7 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900300092,C,2019-08-16,,0,b'\x00'
19846,,MINITORNILLO DE TITANIO 2.0 X 9 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900300093,C,2019-08-16,,0,b'\x00'
19854,,CANULA NASAL PARA UN MONITOR CPAP NASAL INCA N§ 00,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700940128,C,2019-08-16,,0,b'\x00'
19855,,CATETER DRENAJE TORAXICO CON TROCAR N§10 F,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700190639,C,2019-08-16,,0,b'\x00'
19860,,ETRAVIRINA,,100 mg,M,P,TABLET,E,1,,,,,_,_,_,1,,12.3,12.3,12.3,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,582400350001,C,2019-08-16,,0,b'\x00'
19863,,CAMPO QUIRURGICO ANTIMICROBIANO 56 cm X 45 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700170127,C,2019-08-16,,0,b'\x00'
19868,,CERA PARA HUESOS,2.5 g,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700741843,C,2019-08-16,,0,b'\x00'
19869,,CLAVO KIRSCHNER 2.0 mm X 25 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900290068,C,2019-08-16,,0,b'\x00'
19875,,"JERINGA DESCARTABLE DE TUBERCULINA 1 mL CON AGUJA 25 G X 5/8""",,,I,_,UNIDAD,E,,,,,,_,_,_,1,,0.162,0.162,0.162,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,1,495700350103,C,2019-08-16,,0,b'\x00'
19879,,SOLUCION PARA DIALISIS PERITONEAL,2 L,1.5 %,M,P,SOLUCI,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,584700050010,C,2019-08-16,,0,b'\x00'
19880,,SONDA DE GASTROSTOMIA 20 FR,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700550074,C,2019-08-16,,0,b'\x00'
19881,,SONDA TRANSPILORICA CON MANDRIL Y LASTRE N§ 6 F,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701150005,C,2019-08-16,,0,b'\x00'
19882,,SONDA TRANSPILORICA CON MANDRIL Y LASTRE N§ 8 F,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701150003,C,2019-08-16,,0,b'\x00'
19885,,TORNILLO CORTICAL 3.5 mm X 15 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900300056,C,2019-08-16,,0,b'\x00'
19886,,TORNILLO CORTICAL 4.5 mm X 35 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900300003,C,2019-08-16,,0,b'\x00'
19898,,BOLSA PARA NUTRICION ENTERAL X 500 mL,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701310009,C,2019-08-16,,0,b'\x00'
19899,,BROCA 2.5 mm X 100 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495100130536,C,2019-08-16,,0,b'\x00'
19912,,COMPRESA GASA QUIRURGICA RADIOPACA ESTERIL 45 cm X 45 cm X 5,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700270168,C,2019-08-16,,0,b'\x00'
19913,,CONECTOR EN ESPIGA PARA SOLUCIONES ENDOVENOSAS,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,493700210263,C,2019-08-16,,0,b'\x00'
19916,,"ESPONJA NEUROQUIRURGICA 1/2"" X 1"" X 10",,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495701710033,C,2019-08-16,,0,b'\x00'
19917,,GASA FRACCIONADA ESTERIL 10 cm X 10 cm 10 PLIEGUES X 5 UNIDADES,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700270221,C,2019-08-16,,0,b'\x00'
19918,,GASA FRACCIONADA ESTERIL 5 cm X 5 cm 8 PLIEGUES X 5 UNIDADES,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.8,0.9,1.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,DM14438E,0.0,0.0,0.0,X,,,,,,495700270150,C,2020-09-01,,0,b'\x00'
19919,,GASA FRACCIONADA ESTERIL 7.5 cm X 7.5 cm DE 8 PLIEGUES X 5 UNI,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700270362,C,2019-08-16,,0,b'\x00'
19927,,"INTRODUCTOR 6 FR CON GUIA RECTA 0.035""",,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700741995,C,2019-08-16,,0,b'\x00'
19930,,MICROCATETER 1.5 FR X 1.55 cm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,495700190434,C,2019-08-16,,0,b'\x00'
19932,,SAQUINAVIR (COMO MESILATO),,500 mg,M,_,TABLET,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,E-22455,0.0,0.0,0.0,X,,,,,,582400180002,C,2019-08-16,,0,b'\x00'
19936,,TROCAR PARA CIRUGIA LAPAROSCOPICA 10 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,DM377IE,0.0,0.0,0.0,X,,,,,,495100400002,C,2019-08-16,,0,b'\x00'
19937,,TROCAR PARA CIRUGIA LAPAROSCOPICA 5 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,DM3771E,0.0,0.0,0.0,X,,,,,,495100400006,C,2019-08-16,,0,b'\x00'
19952,,CLAVO KIRSCHNER 1.8 mm X 200 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900290097,C,2019-08-16,,0,b'\x00'
19953,,CLAVO KIRSCHNER 2.0 mm X 200 mm,,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,496900290073,C,2019-08-16,,0,b'\x00'
19980,,DISCO DE SENSIBILIDAD DE ACIDO PIPEMIDICO,50 DISCOS,20 æg,I,_,UNIDAD,_,,,,,,_,_,_,1,,12.0,13.5,15.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,358600010544,C,2022-09-28,,0,b'\x00'
19992,,REACTIVO DE UREA ENZIMATICA,200 DET,,I,_,KIT,S,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,351100020434,C,2019-08-16,,0,b'\x00'
19999,,JABON GERMICIDA LIQUIDO,800 mL,,I,_,UNIDAD,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,SIN/REG,0.0,0.0,0.0,X,,,,,,139200100087,C,2019-08-16,,0,b'\x00'
20002,,REACTIVO DE CREATININA,200 DET,,I,_,KIT,_,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,,0.0,0.0,0.0,X,,,,,,351100020021,C,2019-08-16,,0,b'\x00'
20019,,OSELTAMIVIR,,30 mg,M,_,TABLET,E,1,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2022-06-14 15:07:33.999000,S. REGISTRO,0.0,0.0,0.0,X,,,,,,582400150003,C,2019-08-16,,0,b'\x00'
